Name,PM10 (µg/m³),Pollution Category
Jalalpur,138.3,3 - Satisfactory
Jalalpur,161.1,3 - Satisfactory
Jalalpur,132.7,3 - Satisfactory
Jalalpur,163.4,3 - Satisfactory
Jalalpur,172.3,3 - Satisfactory
Jalalpur,207.2,3 - Satisfactory
Jalalpur,166.2,3 - Satisfactory
Jalalpur,145.3,3 - Satisfactory
Jalalpur,184.9,3 - Satisfactory
Jalalpur,120.1,3 - Satisfactory
Jalalpur,109.0,3 - Satisfactory
Jalalpur,157.9,3 - Satisfactory
Jalalpur,148.1,3 - Satisfactory
Jalalpur,105.0,3 - Satisfactory
Jalalpur,130.4,3 - Satisfactory
Jalalpur,143.0,3 - Satisfactory
Jalalpur,104.8,3 - Satisfactory
Jalalpur,77.8,2 - Good
Jalalpur,123.9,3 - Satisfactory
Jalalpur,124.8,3 - Satisfactory
Jalalpur,99.2,2 - Good
Jalalpur,127.6,3 - Satisfactory
Jalalpur,131.8,3 - Satisfactory
Jalalpur,109.0,3 - Satisfactory
Jalalpur,99.2,2 - Good
Jalalpur,127.1,3 - Satisfactory
Jalalpur,114.3,3 - Satisfactory
Jalalpur,137.8,3 - Satisfactory
Jalalpur,93.6,2 - Good
Jalalpur,76.1,2 - Good
Jalalpur,147.1,3 - Satisfactory
Jalalpur,110.4,3 - Satisfactory
Jalalpur,82.0,2 - Good
Jalalpur,75.4,2 - Good
Jalalpur,97.6,2 - Good
Jalalpur,123.9,3 - Satisfactory
Jalalpur,170.0,3 - Satisfactory
Jalalpur,104.3,3 - Satisfactory
Jalalpur,105.9,3 - Satisfactory
Jalalpur,95.5,2 - Good
Jalalpur,122.9,3 - Satisfactory
Jalalpur,81.5,2 - Good
Jalalpur,94.3,2 - Good
Jalalpur,115.5,3 - Satisfactory
Jalalpur,61.7,2 - Good
Jalalpur,92.0,2 - Good
Jalalpur,72.6,2 - Good
Jalalpur,39.1,1 - Very Good
Jalalpur,137.8,3 - Satisfactory
Jalalpur,107.6,3 - Satisfactory
Jalalpur,101.0,3 - Satisfactory
Jalalpur,107.6,3 - Satisfactory
Jalalpur,97.8,2 - Good
Jalalpur,72.2,2 - Good
Jalalpur,106.2,3 - Satisfactory
Jalalpur,104.3,3 - Satisfactory
Jalalpur,74.7,2 - Good
Jalalpur,120.1,3 - Satisfactory
Jalalpur,100.1,6 - Very Poor
Jalalpur,70.5,2 - Good
Jalalpur,102.4,3 - Satisfactory
Jalalpur,87.3,2 - Good
Jalalpur,47.0,1 - Very Good
Jalalpur,114.3,3 - Satisfactory
Jalalpur,133.2,3 - Satisfactory
Jalalpur,97.3,2 - Good
Jalalpur,190.9,3 - Satisfactory
Jalalpur,183.9,3 - Satisfactory
Jalalpur,104.8,3 - Satisfactory
Jalalpur,203.0,3 - Satisfactory
Jalalpur,170.9,3 - Satisfactory
Jalalpur,112.7,3 - Satisfactory
Jalalpur,156.0,3 - Satisfactory
Jalalpur,149.0,3 - Satisfactory
Jalalpur,141.6,3 - Satisfactory
Jalalpur,170.0,3 - Satisfactory
Jalalpur,126.7,3 - Satisfactory
Jalalpur,110.4,3 - Satisfactory
Jalalpur,174.6,3 - Satisfactory
Jalalpur,146.2,3 - Satisfactory
Jalalpur,164.4,3 - Satisfactory
Jalalpur,170.0,3 - Satisfactory
Jalalpur,136.9,3 - Satisfactory
Jalalpur,137.8,3 - Satisfactory
Jalalpur,210.9,3 - Satisfactory
Jalalpur,156.0,3 - Satisfactory
Jalalpur,166.7,3 - Satisfactory
Jalalpur,228.6,3 - Satisfactory
Jalalpur,170.9,3 - Satisfactory
Jalalpur,107.1,3 - Satisfactory
Jalalpur,192.3,3 - Satisfactory
Jalalpur,158.3,3 - Satisfactory
Jalalpur,93.6,2 - Good
Jalalpur,251.5,4 - Borderline
Jalalpur,173.7,3 - Satisfactory
Jalalpur,140.6,3 - Satisfactory
Jalalpur,254.3,4 - Borderline
Jalalpur,157.4,3 - Satisfactory
Jalalpur,144.4,3 - Satisfactory
Jalalpur,242.1,3 - Satisfactory
Jalalpur,163.9,3 - Satisfactory
Jalalpur,152.7,3 - Satisfactory
Jalalpur,288.7,4 - Borderline
Jalalpur,179.3,3 - Satisfactory
Jalalpur,116.6,3 - Satisfactory
Jalalpur,97.1,2 - Good
Jalalpur,89.9,2 - Good
Jalalpur,101.3,3 - Satisfactory
Jalalpur,122.5,3 - Satisfactory
Jalalpur,70.1,2 - Good
Jalalpur,51.9,2 - Good
Jalalpur,88.9,2 - Good
Jalalpur,71.0,2 - Good
Jalalpur,56.1,2 - Good
Jalalpur,167.6,3 - Satisfactory
Jalalpur,91.7,2 - Good
Jalalpur,73.8,2 - Good
Jalalpur,167.2,3 - Satisfactory
Jalalpur,106.9,3 - Satisfactory
Jalalpur,69.8,2 - Good
Jalalpur,189.5,3 - Satisfactory
Jalalpur,126.7,3 - Satisfactory
Jalalpur,85.9,2 - Good
Jalalpur,210.9,3 - Satisfactory
Jalalpur,150.9,3 - Satisfactory
Jalalpur,74.5,2 - Good
Jalalpur,150.9,3 - Satisfactory
Jalalpur,145.3,3 - Satisfactory
Jalalpur,81.3,2 - Good
Jalalpur,175.6,3 - Satisfactory
Jalalpur,155.1,3 - Satisfactory
Jalalpur,112.2,3 - Satisfactory
Jalalpur,214.7,3 - Satisfactory
Jalalpur,205.8,3 - Satisfactory
Jalalpur,100.8,6 - Very Poor
Jalalpur,188.6,3 - Satisfactory
Jalalpur,106.9,3 - Satisfactory
Jalalpur,124.3,3 - Satisfactory
Jalalpur,154.6,3 - Satisfactory
Jalalpur,109.4,3 - Satisfactory
Jalalpur,103.8,3 - Satisfactory
Jalalpur,177.4,3 - Satisfactory
Jalalpur,143.4,3 - Satisfactory
Jalalpur,115.3,3 - Satisfactory
Jalalpur,230.5,3 - Satisfactory
Jalalpur,167.2,3 - Satisfactory
Jalalpur,121.1,3 - Satisfactory
Jalalpur,285.0,4 - Borderline
Jalalpur,177.9,3 - Satisfactory
Jalalpur,92.4,2 - Good
Jalalpur,241.2,3 - Satisfactory
Jalalpur,193.7,3 - Satisfactory
Jalalpur,127.1,3 - Satisfactory
Jalalpur,182.1,3 - Satisfactory
Jalalpur,147.1,3 - Satisfactory
Jalalpur,110.8,3 - Satisfactory
Jalalpur,143.0,3 - Satisfactory
Jalalpur,118.0,3 - Satisfactory
Jalalpur,95.0,2 - Good
Jalalpur,95.0,2 - Good
Jalalpur,87.1,2 - Good
Jalalpur,109.0,3 - Satisfactory
Jalalpur,235.6,3 - Satisfactory
Jalalpur,149.0,3 - Satisfactory
Jalalpur,157.4,3 - Satisfactory
Jalalpur,206.8,3 - Satisfactory
Jalalpur,157.9,3 - Satisfactory
Jalalpur,120.1,3 - Satisfactory
Jalalpur,189.5,3 - Satisfactory
Jalalpur,141.6,3 - Satisfactory
Jalalpur,79.2,2 - Good
Jalalpur,144.4,3 - Satisfactory
Jalalpur,111.3,3 - Satisfactory
Jalalpur,67.5,2 - Good
Jalalpur,163.0,3 - Satisfactory
Jalalpur,150.4,3 - Satisfactory
Jalalpur,58.0,2 - Good
Jalalpur,117.6,3 - Satisfactory
Jalalpur,87.3,2 - Good
Jalalpur,41.3,1 - Very Good
Jalalpur,110.4,3 - Satisfactory
Jalalpur,93.1,2 - Good
Jalalpur,49.9,1 - Very Good
Jalalpur,198.8,3 - Satisfactory
Jalalpur,111.1,3 - Satisfactory
Jalalpur,66.6,2 - Good
Jalalpur,190.5,3 - Satisfactory
Jalalpur,99.2,2 - Good
Jalalpur,71.2,2 - Good
Jalalpur,141.1,3 - Satisfactory
Jalalpur,101.0,3 - Satisfactory
Jalalpur,73.1,2 - Good
Jalalpur,124.3,3 - Satisfactory
Jalalpur,101.5,3 - Satisfactory
Jalalpur,91.0,2 - Good
Jalalpur,124.3,3 - Satisfactory
Jalalpur,124.3,3 - Satisfactory
Jalalpur,83.4,2 - Good
Jalalpur,236.6,3 - Satisfactory
Jalalpur,210.0,3 - Satisfactory
Jalalpur,85.2,2 - Good
Jalalpur,224.9,3 - Satisfactory
Jalalpur,180.2,3 - Satisfactory
Jalalpur,87.8,2 - Good
Jalalpur,171.4,3 - Satisfactory
Jalalpur,92.2,2 - Good
Jalalpur,64.7,2 - Good
Jalalpur,134.6,3 - Satisfactory
Jalalpur,121.1,3 - Satisfactory
Jalalpur,81.3,2 - Good
Jalalpur,239.3,3 - Satisfactory
Jalalpur,145.3,3 - Satisfactory
Jalalpur,57.9,2 - Good
Jalalpur,156.0,3 - Satisfactory
Jalalpur,135.5,3 - Satisfactory
Jalalpur,80.6,2 - Good
Jalalpur,174.6,3 - Satisfactory
Jalalpur,109.9,3 - Satisfactory
Jalalpur,60.1,2 - Good
Jalalpur,94.8,2 - Good
Jalalpur,82.7,2 - Good
Jalalpur,70.1,2 - Good
Jalalpur,100.8,6 - Very Poor
Jalalpur,75.7,2 - Good
Jalalpur,92.4,2 - Good
Jalalpur,161.1,3 - Satisfactory
Jalalpur,115.0,3 - Satisfactory
Jalalpur,102.9,3 - Satisfactory
Jalalpur,181.1,3 - Satisfactory
Jalalpur,136.9,3 - Satisfactory
Jalalpur,124.8,3 - Satisfactory
Jalalpur,283.1,4 - Borderline
Jalalpur,122.9,3 - Satisfactory
Jalalpur,107.3,3 - Satisfactory
Jalalpur,228.2,3 - Satisfactory
Jalalpur,143.4,3 - Satisfactory
Jalalpur,97.1,2 - Good
Jalalpur,229.1,3 - Satisfactory
Jalalpur,146.2,3 - Satisfactory
Jalalpur,114.6,3 - Satisfactory
Jalalpur,209.1,3 - Satisfactory
Jalalpur,146.2,3 - Satisfactory
Jalalpur,124.8,3 - Satisfactory
Jalalpur,312.0,4 - Borderline
Jalalpur,223.1,3 - Satisfactory
Jalalpur,153.2,3 - Satisfactory
Jalalpur,231.0,3 - Satisfactory
Jalalpur,134.1,3 - Satisfactory
Jalalpur,140.6,3 - Satisfactory
Jalalpur,287.8,4 - Borderline
Jalalpur,203.0,3 - Satisfactory
Jalalpur,157.9,3 - Satisfactory
Jalalpur,309.2,4 - Borderline
Jalalpur,220.3,3 - Satisfactory
Jalalpur,161.6,3 - Satisfactory
Jalalpur,305.5,4 - Borderline
Jalalpur,211.9,3 - Satisfactory
Jalalpur,92.7,2 - Good
Jalalpur,198.8,3 - Satisfactory
Jalalpur,132.7,3 - Satisfactory
Jalalpur,71.0,2 - Good
Jalalpur,218.9,3 - Satisfactory
Jalalpur,146.2,3 - Satisfactory
Jalalpur,95.0,2 - Good
Jalalpur,246.8,3 - Satisfactory
Jalalpur,184.4,3 - Satisfactory
Jalalpur,121.5,3 - Satisfactory
Jalalpur,244.0,3 - Satisfactory
Jalalpur,165.3,3 - Satisfactory
Jalalpur,148.1,3 - Satisfactory
Jalalpur,195.6,3 - Satisfactory
Jalalpur,175.1,3 - Satisfactory
Jalalpur,109.2,3 - Satisfactory
Jalalpur,202.6,3 - Satisfactory
Jalalpur,157.9,3 - Satisfactory
Jalalpur,103.6,3 - Satisfactory
Jalalpur,222.6,3 - Satisfactory
Jalalpur,199.8,3 - Satisfactory
Jalalpur,126.7,3 - Satisfactory
Jalalpur,276.6,4 - Borderline
Jalalpur,250.5,6 - Very Poor
Jalalpur,143.0,3 - Satisfactory
Jalalpur,312.9,4 - Borderline
Jalalpur,189.1,3 - Satisfactory
Jalalpur,132.7,3 - Satisfactory
Jalalpur,112.7,3 - Satisfactory
Jalalpur,109.2,3 - Satisfactory
Jalalpur,110.1,3 - Satisfactory
Jalalpur,140.2,3 - Satisfactory
Jalalpur,123.4,3 - Satisfactory
Jalalpur,136.0,3 - Satisfactory
Jalalpur,179.3,3 - Satisfactory
Jalalpur,128.5,3 - Satisfactory
Jalalpur,119.7,3 - Satisfactory
Jalalpur,178.3,3 - Satisfactory
Jalalpur,165.8,3 - Satisfactory
Jalalpur,111.8,3 - Satisfactory
Jalalpur,270.1,4 - Borderline
Jalalpur,174.2,3 - Satisfactory
Jalalpur,94.8,2 - Good
Jalalpur,165.8,3 - Satisfactory
Jalalpur,133.2,3 - Satisfactory
Jalalpur,113.9,3 - Satisfactory
Jalalpur,194.2,3 - Satisfactory
Jalalpur,161.6,3 - Satisfactory
Jalalpur,158.8,3 - Satisfactory
Jalalpur,273.8,4 - Borderline
Jalalpur,225.4,3 - Satisfactory
Jalalpur,136.0,3 - Satisfactory
Jalalpur,194.6,3 - Satisfactory
Jalalpur,194.6,3 - Satisfactory
Jalalpur,111.5,3 - Satisfactory
Jalalpur,214.2,3 - Satisfactory
Jalalpur,215.1,3 - Satisfactory
Jalalpur,119.7,3 - Satisfactory
Jalalpur,206.3,3 - Satisfactory
Jalalpur,170.9,3 - Satisfactory
Jalalpur,116.9,3 - Satisfactory
Jalalpur,279.4,4 - Borderline
Jalalpur,242.1,3 - Satisfactory
Jalalpur,147.6,3 - Satisfactory
Jalalpur,162.1,3 - Satisfactory
Jalalpur,160.7,3 - Satisfactory
Jalalpur,178.3,3 - Satisfactory
Jalalpur,233.3,3 - Satisfactory
Jalalpur,212.3,3 - Satisfactory
Jalalpur,197.4,3 - Satisfactory
Jalalpur,310.1,4 - Borderline
Jalalpur,198.8,3 - Satisfactory
Jalalpur,124.8,3 - Satisfactory
Jalalpur,195.6,3 - Satisfactory
Jalalpur,178.3,3 - Satisfactory
Jalalpur,164.4,3 - Satisfactory
Jalalpur,258.9,4 - Borderline
Jalalpur,212.3,3 - Satisfactory
Jalalpur,149.0,3 - Satisfactory
Jalalpur,317.6,4 - Borderline
Jalalpur,170.4,3 - Satisfactory
Jalalpur,82.0,2 - Good
Jalalpur,123.4,3 - Satisfactory
Jalalpur,154.6,3 - Satisfactory
Jalalpur,110.4,3 - Satisfactory
Jalalpur,116.4,3 - Satisfactory
Jalalpur,106.6,3 - Satisfactory
Jalalpur,115.5,3 - Satisfactory
Jalalpur,271.9,4 - Borderline
Jalalpur,248.7,3 - Satisfactory
Jalalpur,172.3,3 - Satisfactory
Jalalpur,363.2,5 - Poor
Jalalpur,214.7,3 - Satisfactory
Jalalpur,172.3,3 - Satisfactory
Jalalpur,230.5,3 - Satisfactory
Jalalpur,108.3,3 - Satisfactory
Jalalpur,118.3,3 - Satisfactory
Jalalpur,80.8,2 - Good
Jalalpur,75.0,2 - Good
Jalalpur,99.7,2 - Good
Jalalpur,102.4,3 - Satisfactory
Jalalpur,41.3,1 - Very Good
Jalalpur,49.6,1 - Very Good
Jalalpur,148.5,3 - Satisfactory
Jalalpur,120.6,3 - Satisfactory
Jalalpur,127.1,3 - Satisfactory
Jalalpur,93.4,2 - Good
Jalalpur,64.7,2 - Good
Jalalpur,62.2,2 - Good
Jalalpur,84.1,2 - Good
Jalalpur,60.8,2 - Good
Jalalpur,50.5,6 - Very Poor
Jalalpur,80.6,2 - Good
Jalalpur,61.2,2 - Good
Jalalpur,61.9,2 - Good
Jalalpur,80.8,2 - Good
Jalalpur,60.3,2 - Good
Jalalpur,50.8,6 - Very Poor
Jalalpur,59.8,2 - Good
Jalalpur,46.6,1 - Very Good
Jalalpur,70.3,2 - Good
Jalalpur,162.1,3 - Satisfactory
Jalalpur,132.7,3 - Satisfactory
Jalalpur,81.7,2 - Good
Jalalpur,187.7,3 - Satisfactory
Jalalpur,126.7,3 - Satisfactory
Jalalpur,98.0,2 - Good
Jalalpur,171.4,3 - Satisfactory
Jalalpur,114.8,3 - Satisfactory
Jalalpur,93.4,2 - Good
Jalalpur,217.9,3 - Satisfactory
Jalalpur,147.1,3 - Satisfactory
Jalalpur,87.8,2 - Good
Jalalpur,229.1,3 - Satisfactory
Jalalpur,156.5,3 - Satisfactory
Jalalpur,157.4,3 - Satisfactory
Jalalpur,169.5,3 - Satisfactory
Jalalpur,111.8,3 - Satisfactory
Jalalpur,105.0,3 - Satisfactory
Jalalpur,165.8,3 - Satisfactory
Jalalpur,123.4,3 - Satisfactory
Jalalpur,83.4,2 - Good
Jalalpur,131.3,3 - Satisfactory
Jalalpur,91.3,2 - Good
Jalalpur,85.9,2 - Good
Jalalpur,110.4,3 - Satisfactory
Jalalpur,122.0,3 - Satisfactory
Jalalpur,87.1,2 - Good
Jalalpur,132.2,3 - Satisfactory
Jalalpur,130.9,3 - Satisfactory
Jalalpur,165.8,3 - Satisfactory
Jalalpur,182.5,3 - Satisfactory
Jalalpur,106.9,3 - Satisfactory
Jalalpur,121.1,3 - Satisfactory
Jalalpur,121.1,3 - Satisfactory
Jalalpur,89.2,2 - Good
Jalalpur,153.2,3 - Satisfactory
Jalalpur,110.4,3 - Satisfactory
Jalalpur,84.3,2 - Good
Jalalpur,103.8,3 - Satisfactory
Jalalpur,114.3,3 - Satisfactory
Jalalpur,55.3,2 - Good
Jalalpur,79.4,2 - Good
Jalalpur,102.9,3 - Satisfactory
Jalalpur,108.3,3 - Satisfactory
Jalalpur,55.3,2 - Good
Jalalpur,128.1,3 - Satisfactory
Jalalpur,86.6,2 - Good
Jalalpur,51.3,2 - Good
Jalalpur,101.7,3 - Satisfactory
Jalalpur,57.6,2 - Good
Jalalpur,82.9,2 - Good
Jalalpur,114.3,3 - Satisfactory
Jalalpur,71.7,2 - Good
Jalalpur,105.0,3 - Satisfactory
Jalalpur,135.0,3 - Satisfactory
Jalalpur,119.7,3 - Satisfactory
Jalalpur,194.2,3 - Satisfactory
Jalalpur,181.6,3 - Satisfactory
Jalalpur,137.8,3 - Satisfactory
Jalalpur,117.3,3 - Satisfactory
Jalalpur,114.6,3 - Satisfactory
Jalalpur,134.1,3 - Satisfactory
Jalalpur,85.9,2 - Good
Jalalpur,98.5,2 - Good
Jalalpur,93.1,2 - Good
Jalalpur,226.3,3 - Satisfactory
Jalalpur,63.8,2 - Good
Jalalpur,44.5,1 - Very Good
Jalalpur,36.6,1 - Very Good
Jalalpur,78.0,2 - Good
Jalalpur,58.9,2 - Good
Jalalpur,109.4,3 - Satisfactory
Jalalpur,179.3,3 - Satisfactory
Jalalpur,120.6,3 - Satisfactory
Jalalpur,180.7,3 - Satisfactory
Jalalpur,144.4,3 - Satisfactory
Jalalpur,173.2,3 - Satisfactory
Jalalpur,192.8,3 - Satisfactory
Jalalpur,142.0,3 - Satisfactory
Jalalpur,151.3,3 - Satisfactory
Jalalpur,172.8,3 - Satisfactory
Jalalpur,132.7,3 - Satisfactory
Jalalpur,103.8,3 - Satisfactory
Jalalpur,175.6,3 - Satisfactory
Jalalpur,203.0,3 - Satisfactory
Jalalpur,162.1,3 - Satisfactory
Jalalpur,228.2,3 - Satisfactory
Jalalpur,191.9,3 - Satisfactory
Jalalpur,169.0,3 - Satisfactory
Jalalpur,143.0,3 - Satisfactory
Jalalpur,178.3,3 - Satisfactory
Jalalpur,102.7,3 - Satisfactory
Jalalpur,102.0,3 - Satisfactory
Jalalpur,224.9,3 - Satisfactory
Jalalpur,115.5,3 - Satisfactory
Jalalpur,193.2,3 - Satisfactory
Jalalpur,253.3,4 - Borderline
Jalalpur,131.3,3 - Satisfactory
Jalalpur,104.1,3 - Satisfactory
Jalalpur,62.6,2 - Good
Jalalpur,253.3,4 - Borderline
Jalalpur,250.5,6 - Very Poor
Jalalpur,205.4,3 - Satisfactory
Jalalpur,267.3,4 - Borderline
Jalalpur,187.7,3 - Satisfactory
Jalalpur,224.0,3 - Satisfactory
Jalalpur,112.9,3 - Satisfactory
Jalalpur,158.3,3 - Satisfactory
Jalalpur,166.7,3 - Satisfactory
Jalalpur,117.8,3 - Satisfactory
Jalalpur,185.3,3 - Satisfactory
Escondida,24.3,1 - Very Good
Escondida,11.7,1 - Very Good
Escondida,12.1,1 - Very Good
Escondida,25.4,1 - Very Good
Escondida,8.8,1 - Very Good
Escondida,19.0,1 - Very Good
Escondida,31.3,1 - Very Good
Escondida,10.9,1 - Very Good
Escondida,14.7,1 - Very Good
Escondida,30.9,1 - Very Good
Escondida,12.4,1 - Very Good
Escondida,20.5,1 - Very Good
Escondida,27.8,1 - Very Good
Escondida,8.0,1 - Very Good
Escondida,12.2,1 - Very Good
Escondida,35.6,1 - Very Good
Escondida,9.4,1 - Very Good
Escondida,7.6,1 - Very Good
Escondida,21.9,1 - Very Good
Escondida,8.5,1 - Very Good
Escondida,8.1,1 - Very Good
Escondida,20.8,1 - Very Good
Escondida,10.0,1 - Very Good
Escondida,9.2,1 - Very Good
Escondida,25.9,1 - Very Good
Escondida,10.7,1 - Very Good
Escondida,14.3,1 - Very Good
Escondida,32.5,1 - Very Good
Escondida,11.0,1 - Very Good
Escondida,8.2,1 - Very Good
Escondida,28.3,1 - Very Good
Escondida,9.1,1 - Very Good
Escondida,8.5,1 - Very Good
Escondida,28.3,1 - Very Good
Escondida,10.7,1 - Very Good
Escondida,9.6,1 - Very Good
Escondida,28.8,1 - Very Good
Escondida,11.1,1 - Very Good
Escondida,14.1,1 - Very Good
Escondida,19.1,1 - Very Good
Escondida,10.2,1 - Very Good
Escondida,16.9,1 - Very Good
Escondida,26.3,1 - Very Good
Escondida,8.4,1 - Very Good
Escondida,13.9,1 - Very Good
Escondida,27.5,1 - Very Good
Escondida,9.1,1 - Very Good
Escondida,15.3,1 - Very Good
Escondida,30.5,1 - Very Good
Escondida,11.9,1 - Very Good
Escondida,15.3,1 - Very Good
Escondida,20.8,1 - Very Good
Escondida,11.1,1 - Very Good
Escondida,14.4,1 - Very Good
Escondida,26.9,1 - Very Good
Escondida,12.4,1 - Very Good
Escondida,8.9,1 - Very Good
Escondida,21.7,1 - Very Good
Escondida,11.5,1 - Very Good
Escondida,12.6,1 - Very Good
Escondida,23.3,1 - Very Good
Escondida,11.8,1 - Very Good
Escondida,13.2,1 - Very Good
Escondida,14.0,1 - Very Good
Escondida,9.6,1 - Very Good
Escondida,11.6,1 - Very Good
Escondida,18.5,1 - Very Good
Escondida,7.8,1 - Very Good
Escondida,7.9,1 - Very Good
Escondida,21.2,1 - Very Good
Escondida,9.5,1 - Very Good
Escondida,10.3,1 - Very Good
Escondida,17.5,1 - Very Good
Escondida,8.7,1 - Very Good
Escondida,9.5,1 - Very Good
Escondida,14.2,1 - Very Good
Escondida,9.7,1 - Very Good
Escondida,10.6,1 - Very Good
Escondida,13.6,1 - Very Good
Escondida,7.9,1 - Very Good
Escondida,14.1,1 - Very Good
Escondida,18.9,1 - Very Good
Escondida,10.4,1 - Very Good
Escondida,14.7,1 - Very Good
Escondida,10.0,1 - Very Good
Escondida,13.5,1 - Very Good
Escondida,11.3,1 - Very Good
Escondida,12.5,1 - Very Good
Escondida,20.3,1 - Very Good
Escondida,10.2,1 - Very Good
Escondida,14.9,1 - Very Good
Escondida,7.9,1 - Very Good
Escondida,8.7,1 - Very Good
Escondida,10.6,1 - Very Good
Escondida,6.8,1 - Very Good
Escondida,10.0,1 - Very Good
Escondida,16.4,1 - Very Good
Escondida,13.4,1 - Very Good
Escondida,15.5,1 - Very Good
Escondida,9.4,1 - Very Good
Escondida,65.4,2 - Good
Escondida,11.1,1 - Very Good
Escondida,14.2,1 - Very Good
Escondida,53.3,2 - Good
Escondida,14.9,1 - Very Good
Escondida,21.8,1 - Very Good
Escondida,24.0,1 - Very Good
Escondida,14.3,1 - Very Good
Escondida,15.0,1 - Very Good
Escondida,10.2,1 - Very Good
Escondida,17.3,1 - Very Good
Escondida,13.9,1 - Very Good
Escondida,7.9,1 - Very Good
Escondida,14.9,1 - Very Good
Escondida,8.3,1 - Very Good
Escondida,16.3,1 - Very Good
Escondida,12.2,1 - Very Good
Escondida,7.7,1 - Very Good
Escondida,76.6,2 - Good
Escondida,8.7,1 - Very Good
Escondida,11.4,1 - Very Good
Escondida,59.8,2 - Good
Escondida,16.4,1 - Very Good
Escondida,23.6,1 - Very Good
Escondida,21.2,1 - Very Good
Escondida,12.6,1 - Very Good
Escondida,13.8,1 - Very Good
Escondida,18.6,1 - Very Good
Escondida,14.2,1 - Very Good
Escondida,19.3,1 - Very Good
Escondida,14.3,1 - Very Good
Escondida,15.9,1 - Very Good
Escondida,13.2,1 - Very Good
Escondida,10.7,1 - Very Good
Escondida,14.5,1 - Very Good
Escondida,13.3,1 - Very Good
Escondida,9.5,1 - Very Good
Escondida,13.3,1 - Very Good
Escondida,13.0,1 - Very Good
Escondida,14.5,1 - Very Good
Escondida,17.6,1 - Very Good
Escondida,12.2,1 - Very Good
Escondida,17.6,1 - Very Good
Escondida,6.0,1 - Very Good
Escondida,16.4,1 - Very Good
Escondida,7.6,1 - Very Good
Escondida,15.3,1 - Very Good
Escondida,15.9,1 - Very Good
Escondida,8.5,1 - Very Good
Escondida,18.3,1 - Very Good
Escondida,11.7,1 - Very Good
Escondida,10.6,1 - Very Good
Escondida,23.1,1 - Very Good
Escondida,12.2,1 - Very Good
Escondida,53.0,2 - Good
Escondida,11.4,1 - Very Good
Escondida,7.9,1 - Very Good
Escondida,64.5,2 - Good
Escondida,9.7,1 - Very Good
Escondida,10.1,1 - Very Good
Escondida,88.7,2 - Good
Escondida,12.1,1 - Very Good
Escondida,12.8,1 - Very Good
Escondida,74.5,2 - Good
Escondida,16.8,1 - Very Good
Escondida,8.7,1 - Very Good
Escondida,27.9,1 - Very Good
Escondida,20.2,1 - Very Good
Escondida,15.6,1 - Very Good
Escondida,26.0,1 - Very Good
Escondida,22.8,1 - Very Good
Escondida,9.9,1 - Very Good
Escondida,27.5,1 - Very Good
Escondida,8.6,1 - Very Good
Escondida,10.1,1 - Very Good
Escondida,9.4,1 - Very Good
Escondida,8.3,1 - Very Good
Escondida,13.1,1 - Very Good
Escondida,47.8,1 - Very Good
Escondida,9.4,1 - Very Good
Escondida,10.8,1 - Very Good
Escondida,41.2,1 - Very Good
Escondida,13.0,1 - Very Good
Escondida,10.7,1 - Very Good
Escondida,6.6,1 - Very Good
Escondida,5.7,1 - Very Good
Escondida,4.9,1 - Very Good
Escondida,63.3,2 - Good
Escondida,11.2,1 - Very Good
Escondida,7.3,1 - Very Good
Escondida,24.2,1 - Very Good
Escondida,6.8,1 - Very Good
Escondida,13.3,1 - Very Good
Escondida,8.3,1 - Very Good
Escondida,8.2,1 - Very Good
Escondida,10.8,1 - Very Good
Escondida,25.1,1 - Very Good
Escondida,9.6,1 - Very Good
Escondida,6.8,1 - Very Good
Escondida,94.5,2 - Good
Escondida,6.2,1 - Very Good
Escondida,11.1,1 - Very Good
Escondida,16.4,1 - Very Good
Escondida,11.5,1 - Very Good
Escondida,5.9,1 - Very Good
Escondida,30.7,1 - Very Good
Escondida,8.2,1 - Very Good
Escondida,11.3,1 - Very Good
Escondida,41.8,1 - Very Good
Escondida,12.0,1 - Very Good
Escondida,7.0,1 - Very Good
Escondida,32.9,1 - Very Good
Escondida,8.8,1 - Very Good
Escondida,8.6,1 - Very Good
Escondida,19.3,1 - Very Good
Escondida,6.3,1 - Very Good
Escondida,6.7,1 - Very Good
Escondida,58.3,2 - Good
Escondida,3.7,1 - Very Good
Escondida,5.5,1 - Very Good
Escondida,19.4,1 - Very Good
Escondida,4.2,1 - Very Good
Escondida,7.6,1 - Very Good
Escondida,73.6,2 - Good
Escondida,11.4,1 - Very Good
Escondida,9.8,1 - Very Good
Escondida,102.2,3 - Satisfactory
Escondida,11.3,1 - Very Good
Escondida,8.9,1 - Very Good
Escondida,64.7,2 - Good
Escondida,24.7,1 - Very Good
Escondida,12.9,1 - Very Good
Escondida,16.8,1 - Very Good
Escondida,13.7,1 - Very Good
Escondida,10.2,1 - Very Good
Escondida,48.1,1 - Very Good
Escondida,14.8,1 - Very Good
Escondida,11.8,1 - Very Good
Escondida,100.8,6 - Very Poor
Escondida,20.0,1 - Very Good
Escondida,16.1,1 - Very Good
Escondida,77.3,2 - Good
Escondida,20.4,1 - Very Good
Escondida,14.4,1 - Very Good
Escondida,33.5,1 - Very Good
Escondida,23.7,1 - Very Good
Escondida,15.1,1 - Very Good
Escondida,67.5,2 - Good
Escondida,16.2,1 - Very Good
