Name,CO Pollution Category,SO2 Pollution Category,Final Pollution Category,CO,SO2
Ports,2 - Good,1 - Very Good,2 - Good,109.2515694875,0.484529375
Ports,2 - Good,1 - Very Good,2 - Good,96.50113388625002,0.7416102499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.4823291025,0.9210062499999999
Ports,2 - Good,1 - Very Good,2 - Good,97.67117460875001,1.3534787499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,145.48534750250002,0.8969799999999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,156.22208118125,3.0353162499999993
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,153.42620000875002,1.8420124999999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,141.06985810499998,3.0353162499999993
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.05289728875002,0.3427745
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.31488882375001,1.06516375
Ports,2 - Good,1 - Very Good,2 - Good,100.14129247875,1.1692774999999997
Ports,2 - Good,2 - Good,2 - Good,115.81834942875,3.37168375
Ports,2 - Good,1 - Very Good,2 - Good,110.31866995875002,0.40604362499999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,153.37151748624999,1.1292337499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,159.91066906375002,0.742411125
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,145.30853787875,0.0357991125
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,153.0648535025,0.252275625
Ports,2 - Good,1 - Very Good,2 - Good,118.8305413275,0.484529375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,158.195732305,1.1052075
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,136.07344480875,0.9049887499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.88371240250001,0.24506774999999997
Ports,4 - Borderline,2 - Good,4 - Borderline,181.45832790875002,2.939211249999999
Ports,4 - Borderline,2 - Good,4 - Borderline,171.7931237825,2.62687
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.71137037375,0.11292337499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,163.5597523425,0.8809625
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,122.06094513125001,4.86131125
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,134.86302417000002,5.4940025
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.15518827750002,1.4816187499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,126.13915561499999,0.3700042499999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,131.96085205000003,2.81107125
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,162.4247731375,0.10331287499999998
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,134.51883028749998,4.524943749999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,132.45735380875,5.662186249999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,140.03402379625,2.7870449999999996
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,133.80779993874998,7.632338749999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,158.86498573875,3.6840249999999997
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,134.589996695,6.92756875
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,150.96133401375,4.572996249999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,144.86837823500002,4.556978749999999
Ports,3 - Satisfactory,5 - Poor,5 - Poor,142.40088280125002,9.47506402875
Ports,3 - Satisfactory,5 - Poor,5 - Poor,143.96217420625004,8.3595172325
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,158.80313965875,3.52385
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.7233413625,0.415654125
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,161.91516269875,2.4506775
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,150.32259397375,2.8190799999999996
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,168.59068796375,2.915185
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,141.97906970750003,0.19140912499999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,154.12841421000002,2.7630187499999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.62666954875002,1.8980737499999998
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,194.59702062374998,5.093564999999999
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,186.07077662375002,4.460873749999999
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,198.28467367250002,4.90936375
Ports,4 - Borderline,2 - Good,4 - Borderline,185.61618832875,2.018205
Ports,4 - Borderline,1 - Very Good,4 - Borderline,201.91233630374998,0.7528224999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,163.769078075,1.6177675
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,153.7651035025,5.4619675
Ports,4 - Borderline,2 - Good,4 - Borderline,177.77659547375,2.7710274999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,145.08594591000002,1.313435
Ports,4 - Borderline,2 - Good,4 - Borderline,189.84018736125003,3.13142125
Ports,4 - Borderline,1 - Very Good,4 - Borderline,175.59676274000003,1.8900649999999999
Ports,5 - Poor,1 - Very Good,5 - Poor,214.86494458374997,0.6975621249999999
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,174.18489068000002,4.212602499999999
Ports,4 - Borderline,2 - Good,4 - Borderline,187.01011998375,2.81107125
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,136.20568352,1.0010937499999997
Ports,4 - Borderline,2 - Good,4 - Borderline,181.05919941375,2.3465637499999996
Ports,4 - Borderline,1 - Very Good,4 - Borderline,180.29377714625002,1.6177675
Ports,6 - Very Poor,3 - Satisfactory,6 - Very Poor,170.45858383125,4.1164975
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,133.96906051125,1.59374125
Ports,4 - Borderline,2 - Good,4 - Borderline,171.35450118750003,3.0913774999999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,158.37170863125,1.14525125
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,169.76331961125,3.235535
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,166.05780668625002,0.4388795
Ports,4 - Borderline,1 - Very Good,4 - Borderline,198.98752510125001,1.3775050000000002
Ports,4 - Borderline,2 - Good,4 - Borderline,175.158560295,3.5959287499999997
Ports,4 - Borderline,2 - Good,4 - Borderline,176.669167605,3.4838062499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,162.49872303875,0.95304125
Ports,4 - Borderline,1 - Very Good,4 - Borderline,193.93038262375,0.5830369999999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,144.78990121750002,3.0353162499999993
Ports,4 - Borderline,1 - Very Good,4 - Borderline,177.3605874525,1.6097587499999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,164.87232895250003,0.5197678749999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,164.65086788750003,0.017459074999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,142.34482778875002,0.5654177499999998
Ports,4 - Borderline,1 - Very Good,4 - Borderline,175.42469731000003,1.0971987499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,150.91621690624999,0.12493649999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,142.520972175,1.15326
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,155.3329492475,0.6871507499999999
Ports,2 - Good,1 - Very Good,2 - Good,113.573197375,1.6898462499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,126.87118646125,0.26108525
Ports,2 - Good,1 - Very Good,2 - Good,104.70344223625,0.14015312499999996
Ports,2 - Good,1 - Very Good,2 - Good,108.22064393125,1.01711125
Ports,2 - Good,1 - Very Good,2 - Good,102.74753544749998,0.506153
Ports,2 - Good,1 - Very Good,2 - Good,107.97488419125,0.98507625
Ports,2 - Good,1 - Very Good,2 - Good,108.06250647375,0.864945
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,136.28702105875,0.09210062499999998
Ports,2 - Good,1 - Very Good,2 - Good,119.28334748625001,0.80888375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.19754902374999,0.09049887499999998
Ports,2 - Good,1 - Very Good,2 - Good,115.34385302625,0.8409187499999999
Ports,2 - Good,1 - Very Good,2 - Good,107.64178927125,1.5216625
Ports,2 - Good,2 - Good,2 - Good,104.38438732875,2.9472199999999993
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,140.39828684375001,0.48372849999999995
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,132.32231759875003,1.04914625
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.60830604750001,0.9129974999999999
Ports,2 - Good,1 - Very Good,2 - Good,106.93983066125001,1.22533875
Ports,2 - Good,1 - Very Good,2 - Good,93.47918400375,0.164179375
Ports,2 - Good,1 - Very Good,2 - Good,114.43265971625001,1.1933037499999999
Ports,2 - Good,1 - Very Good,2 - Good,105.16543917625,1.0091025
Ports,2 - Good,1 - Very Good,2 - Good,109.39053410000001,1.04914625
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.81791691250001,1.24135625
Ports,2 - Good,1 - Very Good,2 - Good,107.66481349125002,0.514962625
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.0117861575,1.4816187499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,140.48113342125,0.7640347499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,135.7048297075,1.3454699999999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,166.3489321225,1.4335662499999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,150.50010734875,0.20822749999999995
Ports,5 - Poor,1 - Very Good,5 - Poor,218.29824232375,1.761925
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.92664527625,1.7939599999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,158.86344868999998,1.3935224999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,128.55011286375,0.80888375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,139.48249289125,0.19781612499999998
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,174.29674861499998,5.50201125
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,150.48784597125,0.484529375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,153.42901151250004,1.83400375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.53512445125,1.21733
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,141.36034631375,3.387701249999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,133.81641651500001,0.96905875
Ports,2 - Good,1 - Very Good,2 - Good,118.7765660575,0.2658905
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,131.77659876875003,3.5558849999999995
Ports,2 - Good,1 - Very Good,2 - Good,111.483511325,0.37961474999999995
Ports,2 - Good,2 - Good,2 - Good,115.59030951500002,3.2675699999999996
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,143.25299601874997,5.654177499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,126.25638096624999,0.13134349999999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.89088011500004,0.9370237499999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,122.27622999125002,2.84310625
Ports,2 - Good,4 - Borderline,4 - Borderline,119.62831164375,6.423017499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.96785235625,0.28991675
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,162.919030595,1.6017499999999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,155.20455841,3.5318587499999996
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,130.53385108875003,4.58901375
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,137.26566595,6.9596037499999985
Ports,2 - Good,1 - Very Good,2 - Good,118.52954236625001,1.9941787499999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,125.81499238375,3.6519899999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,132.34957483,1.057155
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,133.98977390624998,5.48599375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,160.44517339,0.09049887499999998
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,167.64511237875,5.582098749999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,123.97021877125,1.14525125
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,177.30421732750003,5.7102387499999985
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,169.15244251875,0.409247125
Ports,4 - Borderline,1 - Very Good,4 - Borderline,183.94991194250002,0.8969799999999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,160.950599835,0.8809625
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,143.92658750125,0.449290875
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,137.98431151750003,1.3534787499999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,152.29831083500002,2.7870449999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,168.50295364125,1.7859512499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,121.86778466999999,0.3451771249999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,166.35622522625002,0.8889712499999999
Ports,5 - Poor,1 - Very Good,5 - Poor,217.59987249500003,0.6423017499999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,163.40508462375,5.5901075
Ports,4 - Borderline,1 - Very Good,4 - Borderline,185.30763717125,0.34197362499999995
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.4119261825,1.75391625
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,158.89679109375,1.6417937499999997
Ports,4 - Borderline,1 - Very Good,4 - Borderline,174.98711458625,1.1612687499999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,141.86598283375002,3.2195174999999994
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,140.8940743475,0.7816539999999998
Ports,4 - Borderline,1 - Very Good,4 - Borderline,181.72366663875,0.73840675
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,158.3842606125,2.11431
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,161.8870091475,3.6840249999999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,150.12007117000002,1.3214437499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,158.10129308875,1.46560125
Ports,5 - Poor,1 - Very Good,5 - Poor,219.11158269875003,0.59745275
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,157.9525915,3.9883574999999998
Ports,4 - Borderline,2 - Good,4 - Borderline,174.13955999625003,3.0353162499999993
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.0494779825,1.2733912499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,153.93383224125,1.4255574999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,162.72636030875,0.8008749999999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,154.88787735,1.6337849999999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,147.04780832499998,2.1063012499999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,139.5161364025,0.5349844999999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,145.58254220249998,0.9049887499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,137.22406409750002,0.0619076375
Ports,4 - Borderline,1 - Very Good,4 - Borderline,179.72745696125003,1.6417937499999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,165.99025356874998,1.72989
Ports,2 - Good,1 - Very Good,2 - Good,114.55755280500001,1.0731724999999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,125.61541413124999,2.1463449999999997
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,138.11669728125,2.5628
Ports,2 - Good,1 - Very Good,2 - Good,113.88044256625001,0.9210062499999999
Ports,2 - Good,1 - Very Good,2 - Good,92.72450357125001,0.6847481249999999
Ports,2 - Good,1 - Very Good,2 - Good,98.51553956000001,1.22533875
Ports,2 - Good,1 - Very Good,2 - Good,100.22625031,0.5878422499999998
Ports,2 - Good,1 - Very Good,2 - Good,106.00787493874999,0.44848999999999994
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,147.97812196125003,1.0891899999999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,123.2158569525,0.09049887499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,139.684175395,0.73840675
Ports,4 - Borderline,1 - Very Good,4 - Borderline,189.93609710250004,1.1612687499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,152.12672507625004,0.16257762499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.53716677250003,1.3374612499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,146.61355529,0.19861699999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,166.98311703625,1.8820562499999995
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,166.19392828375,0.8969799999999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,133.08258602625,4.22862
Ports,2 - Good,1 - Very Good,2 - Good,115.912172425,0.012894087499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,132.49544740875,0.671934125
Ports,2 - Good,1 - Very Good,2 - Good,98.64092282375,1.6097587499999997
Ports,2 - Good,2 - Good,2 - Good,109.873104385,2.0822749999999997
Ports,2 - Good,1 - Very Good,2 - Good,113.310659645,1.3694962499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,128.25553869625003,1.4575925
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,145.34193630250002,0.3555885
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,143.05805692250001,0.4685118749999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.70721198125003,1.21733
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,162.14615066500002,0.15777237500000002
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,150.62340036625,0.8889712499999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,147.66931171125,0.7071726249999999
Ports,4 - Borderline,4 - Borderline,4 - Borderline,196.89995730750002,6.47107
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,180.85632998625,5.1416175
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,150.34355245625,2.4747037499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,137.40917168375,1.0891899999999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,160.67869626125,4.1805674999999995
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,159.9211272975,7.127787499999998
Ports,4 - Borderline,2 - Good,4 - Borderline,173.11195712625,2.0021874999999993
Ports,4 - Borderline,2 - Good,4 - Borderline,195.1856472725,3.74008625
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,150.69493090375002,3.52385
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,169.03585439500003,0.514962625
Ports,4 - Borderline,1 - Very Good,4 - Borderline,171.33313305875,0.8809625
Ports,4 - Borderline,1 - Very Good,4 - Borderline,197.39115467250002,0.6655271249999999
Ports,6 - Very Poor,1 - Very Good,6 - Very Poor,170.30727381125,1.9461262499999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,143.24432692374998,2.0502399999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,146.5988570425,1.4896274999999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,167.56944336375,2.6749224999999996
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,159.4975320675,2.6749224999999996
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,158.767808545,5.4940025
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,146.19356634750002,1.3294525
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.64471499125003,0.3531858749999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,159.55563881250004,4.156541249999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,160.70505017,3.13142125
Ports,4 - Borderline,1 - Very Good,4 - Borderline,181.103402695,1.6097587499999997
Ports,6 - Very Poor,4 - Borderline,6 - Very Poor,170.53288735875,6.5511575
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,161.87382344,3.3156224999999995
Ports,4 - Borderline,3 - Satisfactory,4 - Borderline,202.769417795,5.83037
Ports,4 - Borderline,2 - Good,4 - Borderline,183.63370705250003,3.8602174999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,164.48306698,0.78325575
Ports,4 - Borderline,1 - Very Good,4 - Borderline,182.71325993875,0.0800875
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,159.37089535625003,2.4747037499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,160.74077692499998,0.5654177499999998
Ports,4 - Borderline,1 - Very Good,4 - Borderline,177.95563889500002,1.5697149999999997
Ports,3 - Satisfactory,5 - Poor,5 - Poor,158.42202159375003,9.358672864999999
Ports,4 - Borderline,2 - Good,4 - Borderline,194.49995547,2.81107125
Ports,4 - Borderline,2 - Good,4 - Borderline,187.71485858625002,2.6909399999999994
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,161.6237711675,0.0703969125
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,160.44957096000002,1.6017499999999998
Ports,4 - Borderline,1 - Very Good,4 - Borderline,202.1592689625,0.12733912499999997
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,168.61795219750002,1.7779424999999998
Ports,4 - Borderline,2 - Good,4 - Borderline,192.34958225375001,3.3316399999999993
Ports,4 - Borderline,1 - Very Good,4 - Borderline,178.22436333375003,0.37240687499999997
Ports,4 - Borderline,1 - Very Good,4 - Borderline,204.88349005125,1.8019687499999997
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,153.90573471,2.8270887499999997
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,164.50154307625002,2.5307649999999993
Ports,4 - Borderline,2 - Good,4 - Borderline,173.35174373375003,2.45868625
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,155.23035211875,0.7464154999999999
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,137.68663174125,4.36476875
Ports,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,160.01882617750002,4.581005
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,168.38357502125,2.0822749999999997
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,147.46036061249998,2.0982925
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,139.813357515,2.9952724999999996
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,156.6858742625,2.7710274999999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,145.567843955,2.57080875
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,129.50966543875,0.929015
Ports,2 - Good,1 - Very Good,2 - Good,118.88302856625002,1.0331287499999997
Ports,2 - Good,1 - Very Good,2 - Good,119.20897043250001,0.8969799999999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.31455729750002,0.64870875
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.18045833,1.2814
Ports,2 - Good,1 - Very Good,2 - Good,119.44894960875001,1.1852949999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,126.67665351,1.057155
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,155.99677224250004,0.020742662499999998
Ports,2 - Good,1 - Very Good,2 - Good,104.4292418425,1.7058637499999998
Ports,2 - Good,1 - Very Good,2 - Good,100.41442149000001,0.7472163749999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,142.72948911875,0.657518375
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,146.20711268374998,0.6423017499999999
Ports,4 - Borderline,1 - Very Good,4 - Borderline,207.80406124000004,0.96905875
Ports,4 - Borderline,1 - Very Good,4 - Borderline,201.8322522125,1.697855
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,122.88205127875,2.0742662499999995
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,134.3371014075,2.9632374999999995
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,135.03965523,0.07832557499999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,163.56310303875,2.5547912499999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,156.8607126825,0.8969799999999999
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,126.84293837625002,0.20182049999999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,138.0032182675,2.1303275
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,148.65825728000002,3.9563224999999997
Ports,2 - Good,3 - Satisfactory,3 - Satisfactory,119.15170048625002,4.733171250000001
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.74800592250001,1.3374612499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.491861475,1.2013124999999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.20954376000002,0.3299605
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,152.97253604375,1.2733912499999998
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,143.68623719250002,1.5777237499999996
Ports,4 - Borderline,1 - Very Good,4 - Borderline,173.22392009875,1.7138724999999997
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,160.6654510325,2.6428874999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,152.21900402125004,1.3374612499999998
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,154.4603047,6.719341249999999
Ports,3 - Satisfactory,5 - Poor,5 - Poor,159.9932390425,9.235658464999998
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,130.08967551125,2.9952724999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.62043612375004,1.0731724999999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,121.40795500375,2.20240625
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,146.43481997875,3.72406875
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,141.80060749375,6.36695625
Ports,5 - Poor,4 - Borderline,5 - Poor,215.54152613375,6.294877499999999
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,146.13003616625,3.3316399999999993
Ports,3 - Satisfactory,4 - Borderline,4 - Borderline,144.39114735625,6.44704375
Ports,4 - Borderline,5 - Poor,5 - Poor,203.27307610875002,8.58242477125
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,123.69918700874999,2.0822749999999997
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,128.64017201625003,2.49072125
Ports,5 - Poor,2 - Good,5 - Poor,215.966049195,3.8602174999999996
Ports,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.52081275625,1.697855
Ports,3 - Satisfactory,2 - Good,3 - Satisfactory,161.83832076500002,3.00328125
